Season,Date,Team,Opponent,Is_Home,Game_Number_Team,Game_Number_Opp,Team_ORtg_avg,Team_DRtg_avg,Team_NetRtg_avg,Team_Pace_avg,Team_WinPct_avg,Team_eFG%_avg,Team_TOV%_avg,Team_ORB%_avg,Team_FT/FGA_avg,Team_TS%_avg,Team_TRB%_avg,Team_AST%_avg,Team_STL%_avg,Team_BLK%_avg,Team_NetRtg_last5,Team_NetRtg_last10,Team_WinPct_last5,Team_WinPct_last10,Team_Points_For_avg,Team_Points_Against_avg,Team_Current_Win_Streak,Team_Current_Loss_Streak,Team_Home_WinPct,Team_Away_WinPct,Team_Days_Rest,Team_Is_BackToBack,Opp_ORtg_avg,Opp_DRtg_avg,Opp_NetRtg_avg,Opp_Pace_avg,Opp_WinPct_avg,Opp_eFG%_avg,Opp_TOV%_avg,Opp_ORB%_avg,Opp_FT/FGA_avg,Opp_TS%_avg,Opp_TRB%_avg,Opp_AST%_avg,Opp_STL%_avg,Opp_BLK%_avg,Opp_NetRtg_last5,Opp_NetRtg_last10,Opp_WinPct_last5,Opp_WinPct_last10,Opp_Points_For_avg,Opp_Points_Against_avg,Opp_Current_Win_Streak,Opp_Current_Loss_Streak,Opp_Home_WinPct,Opp_Away_WinPct,Opp_Days_Rest,Opp_Is_BackToBack,Team_Score,Opp_Score,Result,OT,NetRtg_Diff,ORtg_Diff,DRtg_Diff,WinPct_Diff,NetRtg_Diff_last5,WinPct_Diff_last5,NetRtg_Diff_last10,WinPct_Diff_last10,eFG%_Diff,TOV%_Diff,ORB%_Diff,FT/FGA_Diff,Pace_Diff,Rest_Advantage,Win_Streak_Diff
2021-22,2022-01-07,DEN,SAC,1,37,41,109.11,109.51,-0.4,96.84,0.5,0.54,12.99,19.85,0.16,0.56,49.38,64.51,7.57,7.74,-0.4,-1.79,0.6,0.5,105.89,106.31,0,2,0.53,,2,0,109.09,113.45,-4.36,99.56,0.4,0.52,12.74,22.77,0.19,0.55,48.82,56.39,6.92,7.98,-5.66,-7.15,0.4,0.4,109.42,113.75,0,2,,0.35,2,0,121,111,1,0,3.96,0.02,-3.94,0.1,5.26,0.2,5.36,0.1,0.02,0.25,-2.92,-0.03,-2.72,0,0
2021-22,2022-01-07,MIN,OKC,0,39,38,108.3,108.48,-0.18,99.17,0.47,0.51,13.29,26.51,0.17,0.54,49.73,60.37,8.64,11.41,0.12,0.48,0.4,0.5,108.11,108.42,2,0,,0.41,2,0,101.39,108.8,-7.41,98.22,0.35,0.48,12.17,20.78,0.17,0.51,48.59,55.76,7.38,9.61,-5.16,-1.44,0.2,0.5,99.54,106.78,0,2,0.42,,2,0,135,105,1,0,7.23,6.91,-0.32,0.12,5.28,0.2,1.92,0.0,0.03,1.12,5.73,0.0,0.95,0,2
2021-22,2022-01-07,PHI,SAS,1,38,38,110.77,109.74,1.03,95.91,0.57,0.53,11.61,18.88,0.21,0.57,47.82,58.03,8.22,11.35,13.02,1.8,1.0,0.6,107.08,106.14,5,0,0.47,,2,0,110.26,109.81,0.44,100.17,0.41,0.53,11.5,23.55,0.14,0.55,49.62,64.9,7.84,8.98,-8.34,3.53,0.2,0.5,110.95,110.41,1,0,,0.4,2,0,119,100,1,0,0.59,0.51,-0.07,0.16,21.36,0.8,-1.73,0.1,0.0,0.11,-4.67,0.07,-4.26,0,4
2021-22,2022-01-07,TOR,UTA,1,36,39,111.49,110.29,1.21,96.52,0.51,0.51,11.21,27.57,0.17,0.54,50.26,54.58,9.5,9.68,9.64,5.08,0.8,0.7,107.86,106.77,4,0,0.5,,2,0,117.53,107.62,9.91,98.76,0.74,0.56,12.86,24.64,0.21,0.6,53.06,54.15,7.15,9.02,7.64,6.27,0.8,0.8,115.97,106.18,2,0,,0.82,2,0,122,108,1,0,-8.7,-6.04,2.67,-0.23,2.0,0.0,-1.19,-0.1,-0.05,-1.65,2.93,-0.04,-2.24,0,2
2021-22,2022-01-08,BOS,NYK,1,40,40,109.28,108.35,0.94,96.8,0.46,0.51,12.54,23.65,0.2,0.55,50.14,58.0,7.57,11.02,0.9,0.76,0.4,0.4,107.87,106.92,0,2,0.58,,2,0,109.27,109.92,-0.65,95.4,0.49,0.51,12.27,23.57,0.19,0.55,50.22,56.18,7.21,10.25,-1.48,1.55,0.6,0.6,104.77,105.41,2,0,,0.53,2,0,99,75,1,0,1.59,0.01,-1.57,-0.03,2.38,-0.2,-0.79,-0.2,0.0,0.27,0.08,0.01,1.4,0,-2
2021-22,2022-01-08,CHA,MIL,1,40,42,113.55,114.54,-0.99,100.77,0.51,0.55,11.44,21.96,0.17,0.57,47.66,63.2,8.78,10.33,5.0,0.16,0.6,0.5,115.54,116.59,1,0,0.67,,3,0,112.73,108.48,4.25,99.12,0.63,0.54,12.37,23.29,0.18,0.57,51.22,56.3,7.78,9.26,7.26,5.51,0.6,0.7,112.27,108.02,1,0,,0.62,1,0,114,106,1,0,-5.24,0.82,6.06,-0.12,-2.26,0.0,-5.35,-0.2,0.01,-0.93,-1.33,-0.01,1.65,2,0
2021-22,2022-01-08,DET,ORL,1,38,40,101.37,111.3,-9.93,99.22,0.19,0.48,13.61,21.79,0.2,0.52,47.68,59.88,8.32,8.66,-11.3,-10.29,0.4,0.3,101.05,111.11,0,2,0.24,,2,0,103.44,113.06,-9.62,98.36,0.18,0.49,13.44,21.26,0.18,0.53,48.73,58.6,6.85,8.69,-10.74,-6.89,0.0,0.2,101.95,111.49,0,7,,0.22,3,0,97,92,1,0,-0.31,-2.07,-1.76,0.01,-0.56,0.4,-3.4,0.1,-0.01,0.17,0.53,0.02,0.86,-1,0
2021-22,2022-01-08,IND,UTA,1,40,40,110.47,110.68,-0.22,96.75,0.36,0.52,12.76,24.51,0.18,0.56,51.17,59.15,7.12,10.25,-6.62,-6.59,0.0,0.2,107.67,107.92,0,6,0.52,,3,0,117.31,108.02,9.29,98.77,0.72,0.57,13.02,24.51,0.21,0.6,52.87,54.27,7.04,8.96,1.7,5.46,0.6,0.8,115.77,106.59,0,1,,0.78,1,0,125,113,1,0,-9.51,-6.84,2.66,-0.36,-8.32,-0.6,-12.05,-0.6,-0.05,-0.26,0.0,-0.03,-2.02,2,0
2021-22,2022-01-08,LAC,MEM,1,40,41,106.29,107.13,-0.84,98.63,0.49,0.52,13.44,19.3,0.17,0.55,47.74,58.81,7.85,8.08,-5.98,-5.72,0.4,0.3,105.05,105.67,0,2,0.52,,2,0,112.28,108.5,3.78,98.8,0.65,0.52,11.68,28.99,0.17,0.55,52.9,59.72,10.27,11.62,13.16,7.43,1.0,0.7,111.42,107.58,7,0,,0.67,2,0,108,123,0,0,-4.62,-5.99,-1.37,-0.16,-19.14,-0.6,-13.15,-0.4,0.0,1.76,-9.69,0.0,-0.17,0,-7
2021-22,2022-01-08,MIA,PHX,0,40,39,112.57,108.71,3.86,95.59,0.62,0.54,13.23,25.16,0.19,0.57,51.7,64.87,7.18,6.93,3.1,6.03,0.6,0.7,108.05,104.28,1,0,,0.52,3,0,112.25,104.5,7.75,99.91,0.79,0.54,12.22,21.99,0.17,0.57,50.16,61.39,8.63,7.5,13.14,11.28,0.8,0.7,112.42,104.53,3,0,0.81,,2,0,123,100,1,0,-3.89,0.32,4.21,-0.17,-10.04,-0.2,-5.25,0.0,0.0,1.01,3.17,0.02,-4.32,1,-2
2021-22,2022-01-09,ATL,LAC,0,39,41,114.04,114.3,-0.26,97.55,0.45,0.53,11.02,23.41,0.19,0.57,51.19,58.29,6.77,8.22,-4.88,-7.3,0.4,0.3,111.29,111.61,0,1,,0.43,2,0,106.25,107.43,-1.18,98.74,0.48,0.52,13.38,19.46,0.18,0.55,47.71,58.36,7.82,8.12,-10.88,-7.07,0.2,0.3,105.12,106.1,0,3,0.5,,1,0,93,106,0,0,0.92,7.79,6.87,-0.03,6.0,0.2,-0.23,0.0,0.01,-2.36,3.95,0.01,-1.19,1,0
2021-22,2022-01-09,BKN,SAS,1,38,39,111.18,108.57,2.61,99.41,0.65,0.53,12.74,21.39,0.21,0.57,50.15,62.58,7.04,9.95,-6.18,-0.45,0.2,0.5,110.73,108.16,0,1,0.5,,2,0,110.04,110.12,-0.08,100.11,0.39,0.52,11.48,23.53,0.14,0.55,49.48,64.72,7.8,8.99,-11.08,1.39,0.2,0.4,110.66,110.63,0,1,,0.38,2,0,121,119,1,1,2.69,1.14,-1.55,0.26,4.9,0.0,-1.84,0.1,0.01,1.26,-2.14,0.07,-0.7,0,0
2021-22,2022-01-09,CHI,DAL,0,37,40,112.72,108.99,3.73,98.67,0.72,0.54,12.08,20.17,0.2,0.58,49.3,57.14,7.92,8.33,5.72,4.24,1.0,0.9,111.25,107.42,9,0,,0.67,2,0,109.85,107.49,2.36,95.8,0.54,0.52,11.46,21.63,0.18,0.55,49.57,61.15,7.34,7.83,16.48,9.81,1.0,0.7,105.59,103.44,5,0,0.56,,2,0,99,113,0,0,1.37,2.87,1.5,0.18,-10.76,0.0,-5.57,0.2,0.02,0.62,-1.46,0.02,2.87,0,4
2021-22,2022-01-09,CLE,GSW,0,40,39,110.98,105.65,5.33,97.09,0.56,0.54,13.62,23.41,0.19,0.57,51.22,63.45,7.45,8.24,-1.4,8.57,0.4,0.5,107.82,102.54,1,0,,0.58,2,0,111.37,102.64,8.73,98.68,0.76,0.55,14.35,22.91,0.18,0.58,52.29,69.46,9.53,10.18,-2.38,0.67,0.4,0.6,110.16,101.42,0,2,0.85,,3,0,82,96,0,0,-3.4,-0.39,3.01,-0.2,0.98,0.0,7.9,-0.1,-0.01,-0.73,0.5,0.01,-1.59,-1,1
2021-22,2022-01-09,DEN,OKC,0,38,39,109.48,109.6,-0.12,96.89,0.51,0.54,12.85,19.65,0.16,0.57,49.3,64.61,7.5,7.83,1.02,-1.37,0.6,0.5,106.3,106.43,1,0,,0.48,2,0,101.36,109.32,-7.97,98.39,0.34,0.48,12.29,20.92,0.17,0.51,48.62,56.19,7.44,9.57,-9.72,-4.4,0.2,0.4,99.68,107.53,0,3,0.4,,2,0,99,95,1,0,7.85,8.12,0.28,0.17,10.74,0.4,3.03,0.1,0.06,0.56,-1.27,-0.01,-1.5,0,1
2021-22,2022-01-09,HOU,MIN,1,41,40,106.84,115.23,-8.39,100.49,0.28,0.53,15.1,22.24,0.21,0.56,48.53,58.94,7.38,9.51,-12.56,-14.45,0.2,0.1,107.48,115.9,0,1,0.39,,2,0,108.82,108.26,0.56,99.32,0.49,0.51,13.28,26.35,0.17,0.54,49.74,60.82,8.71,11.57,7.54,1.63,0.6,0.5,108.79,108.33,3,0,,0.44,2,0,123,141,0,0,-8.95,-1.98,6.97,-0.21,-20.1,-0.4,-16.08,-0.4,0.02,1.82,-4.11,0.04,1.17,0,-3
2021-22,2022-01-09,LAL,MEM,1,41,42,108.79,109.01,-0.22,100.87,0.52,0.53,13.38,20.94,0.18,0.56,49.03,59.23,8.21,10.48,11.3,0.96,0.8,0.5,111.82,112.15,4,0,0.58,,2,0,112.45,108.4,4.05,98.91,0.66,0.52,11.59,29.05,0.17,0.55,52.9,59.7,10.23,11.76,15.02,9.39,1.0,0.8,111.71,107.59,8,0,,0.68,1,0,119,127,0,0,-4.27,-3.66,0.61,-0.14,-3.72,-0.2,-8.43,-0.3,0.01,1.79,-8.11,0.01,1.96,1,-4
2021-22,2022-01-09,NOP,TOR,0,40,37,107.85,112.92,-5.07,97.25,0.36,0.5,13.0,26.25,0.19,0.54,52.13,63.62,7.51,8.12,-7.36,-1.3,0.4,0.6,105.26,110.28,1,0,,0.3,3,0,111.82,110.26,1.57,96.59,0.53,0.51,11.11,27.82,0.17,0.54,50.38,54.67,9.55,9.86,13.56,6.16,1.0,0.7,108.25,106.81,5,0,0.52,,2,0,101,105,0,0,-6.64,-3.97,2.66,-0.17,-20.92,-0.6,-7.46,-0.1,-0.01,1.89,-1.57,0.02,0.66,1,-4
2021-22,2022-01-09,ORL,WAS,1,41,40,103.19,112.7,-9.51,98.36,0.18,0.49,13.4,21.13,0.18,0.53,48.7,59.29,6.83,8.9,-8.3,-6.32,0.0,0.2,101.7,111.12,0,8,0.12,,1,0,109.65,112.15,-2.5,97.07,0.49,0.53,12.32,20.63,0.2,0.56,49.55,59.54,6.62,8.66,1.82,-2.71,0.4,0.4,107.46,109.82,0,2,,0.41,2,0,100,102,0,0,-7.01,-6.46,0.55,-0.31,-10.12,-0.4,-3.61,-0.2,-0.04,1.08,0.5,-0.02,1.29,-1,0
2021-22,2022-01-09,POR,SAC,1,39,42,111.33,115.97,-4.63,97.67,0.37,0.53,12.22,22.89,0.2,0.56,50.21,58.09,7.72,9.34,-12.94,-9.11,0.2,0.3,108.79,113.26,0,2,0.52,,2,0,109.18,113.68,-4.5,99.54,0.39,0.52,12.69,22.82,0.19,0.55,48.93,56.3,6.9,7.93,-7.9,-8.89,0.2,0.3,109.46,113.93,0,3,,0.33,2,0,103,88,1,0,-0.13,2.15,2.29,-0.02,-5.04,0.0,-0.22,0.0,0.01,-0.47,0.07,0.01,-1.87,0,0
2021-22,2022-01-10,BKN,POR,0,39,40,111.05,108.46,2.59,99.51,0.66,0.53,12.85,21.58,0.21,0.57,50.3,62.39,7.04,9.97,-4.18,-0.45,0.4,0.5,111.0,108.45,1,0,,0.82,1,0,111.18,115.31,-4.12,97.67,0.38,0.53,12.29,22.84,0.2,0.56,50.23,58.4,7.68,9.34,-6.78,-6.58,0.4,0.4,108.64,112.62,1,0,0.54,,1,0,108,114,0,0,6.71,-0.13,-6.85,0.28,2.6,0.0,6.13,0.1,0.0,0.56,-1.26,0.01,1.84,0,0
2021-22,2022-01-10,BOS,IND,1,41,41,109.44,107.83,1.61,96.52,0.48,0.51,12.54,23.65,0.2,0.55,50.21,58.35,7.62,11.16,8.52,2.84,0.6,0.4,107.65,106.12,1,0,0.6,,2,0,110.93,110.83,0.1,96.76,0.38,0.53,12.68,24.26,0.18,0.56,51.13,59.38,7.18,10.35,-2.6,-3.74,0.2,0.3,108.1,108.05,1,0,,0.17,2,0,101,98,1,1,1.51,-1.49,-3.0,0.1,11.12,0.4,6.58,0.1,-0.02,-0.14,-0.61,0.02,-0.24,0,0
2021-22,2022-01-10,CHA,MIL,1,41,43,113.54,114.31,-0.77,100.76,0.52,0.55,11.39,22.04,0.17,0.57,47.67,63.27,8.81,10.21,1.8,-0.71,0.6,0.5,115.5,116.32,2,0,0.69,,2,0,112.56,108.6,3.96,99.16,0.62,0.54,12.38,23.4,0.18,0.57,51.24,56.39,7.73,9.22,2.12,7.7,0.4,0.7,112.12,108.17,0,1,,0.59,2,0,103,99,1,0,-4.73,0.98,5.71,-0.1,-0.32,0.2,-8.41,-0.2,0.01,-0.99,-1.36,-0.01,1.6,0,2
2021-22,2022-01-10,CLE,SAC,0,41,43,110.44,105.62,4.81,96.96,0.55,0.53,13.74,23.32,0.19,0.57,51.04,63.5,7.51,8.17,-0.9,3.46,0.4,0.4,107.18,102.38,0,1,,0.55,1,0,108.72,113.48,-4.76,99.5,0.38,0.52,12.65,22.69,0.19,0.55,48.93,56.4,6.93,7.99,-7.54,-8.92,0.2,0.3,108.95,113.67,0,4,0.43,,1,0,109,108,1,0,9.57,1.72,-7.86,0.17,6.64,0.2,12.38,0.1,0.01,1.09,0.63,0.0,-2.54,0,0
2021-22,2022-01-10,DET,UTA,1,39,41,101.3,110.84,-9.54,99.19,0.21,0.48,13.57,21.65,0.19,0.52,47.81,59.9,8.28,8.83,-8.4,-8.9,0.6,0.4,100.95,110.61,1,0,0.28,,2,0,117.29,108.54,8.75,98.72,0.7,0.57,13.04,24.43,0.21,0.6,52.81,54.17,7.02,8.88,-3.16,3.27,0.4,0.7,115.7,107.05,0,2,,0.74,2,0,126,116,1,0,-18.29,-15.99,2.3,-0.49,-5.24,0.2,-12.17,-0.3,-0.09,0.53,-2.78,-0.02,0.47,0,1
2021-22,2022-01-10,HOU,PHI,1,42,39,106.99,115.57,-8.59,100.7,0.27,0.53,15.0,22.2,0.21,0.56,48.44,59.15,7.31,9.5,-13.84,-14.51,0.2,0.1,107.85,116.51,0,2,0.37,,1,0,111.05,109.54,1.52,95.96,0.58,0.53,11.61,19.17,0.21,0.57,48.02,58.14,8.19,11.22,12.48,7.28,1.0,0.7,107.39,105.97,6,0,,0.64,3,0,91,111,0,0,-10.11,-4.06,6.03,-0.31,-26.32,-0.8,-21.79,-0.6,0.0,3.39,3.03,0.0,4.74,-2,-6
2021-22,2022-01-10,NYK,SAS,1,41,40,108.73,110.07,-1.34,95.16,0.48,0.51,12.32,23.57,0.19,0.55,50.14,55.9,7.26,10.2,-8.98,-0.53,0.4,0.6,104.02,105.25,0,1,0.45,,2,0,109.9,110.02,-0.12,100.19,0.38,0.52,11.48,23.49,0.14,0.55,49.35,64.89,7.87,9.05,-8.84,1.94,0.2,0.4,110.87,110.9,0,2,,0.36,1,0,111,96,1,0,-1.22,-1.17,0.05,0.1,-0.14,0.2,-2.47,0.2,-0.01,0.84,0.08,0.05,-5.03,1,0
2021-22,2022-01-11,CHI,DET,1,38,40,112.55,109.32,3.22,98.52,0.7,0.54,11.94,20.07,0.19,0.58,49.18,57.19,7.94,8.26,-0.04,5.48,0.8,0.9,110.92,107.57,0,1,0.78,,2,0,101.96,111.0,-9.03,99.19,0.23,0.48,13.5,21.68,0.19,0.52,47.85,59.97,8.31,8.94,-6.56,-8.96,0.6,0.4,101.59,110.74,2,0,,0.15,1,0,133,87,1,0,12.25,10.59,-1.68,0.47,6.52,0.2,14.44,0.5,0.06,-1.56,-1.61,0.0,-0.67,1,-2
2021-22,2022-01-11,DEN,LAC,0,39,42,109.52,109.51,0.0,96.69,0.53,0.54,12.87,20.12,0.16,0.56,49.49,64.9,7.51,7.73,1.28,0.78,0.6,0.6,106.11,106.13,2,0,,0.5,2,0,106.46,107.26,-0.8,98.59,0.49,0.52,13.35,19.68,0.17,0.55,47.88,58.27,7.76,8.11,-6.38,-3.27,0.4,0.4,105.15,105.78,1,0,0.52,,2,0,85,87,0,0,0.8,3.06,2.25,0.04,7.66,0.2,4.05,0.2,0.02,-0.48,0.44,-0.01,-1.9,0,1
2021-22,2022-01-11,GSW,MEM,0,40,43,111.2,102.3,8.9,98.5,0.77,0.55,14.31,23.33,0.18,0.58,52.39,69.25,9.73,10.17,1.32,1.79,0.6,0.6,109.79,100.92,1,0,,0.67,2,0,112.75,108.62,4.14,98.97,0.67,0.52,11.61,29.0,0.18,0.55,52.92,59.95,10.22,11.85,14.0,10.49,1.0,0.9,112.07,107.86,9,0,0.64,,2,0,108,116,0,0,4.76,-1.55,-6.32,0.1,-12.68,-0.4,-8.7,-0.3,0.03,2.7,-5.67,0.0,-0.47,0,-8
2021-22,2022-01-11,MIN,NOP,0,41,41,109.33,108.38,0.96,99.56,0.5,0.51,13.16,26.54,0.17,0.55,49.88,60.98,8.72,11.74,13.22,2.64,0.8,0.5,109.6,108.7,4,0,,0.47,2,0,108.0,113.06,-5.06,97.04,0.35,0.5,13.0,26.06,0.2,0.54,51.91,63.5,7.46,8.16,-9.12,-2.06,0.2,0.5,105.15,110.15,0,1,0.42,,2,0,125,128,0,0,6.02,1.33,-4.68,0.15,22.34,0.6,4.7,0.0,0.01,0.16,0.48,-0.03,2.52,0,4
2021-22,2022-01-11,OKC,WAS,0,40,41,101.49,109.36,-7.88,98.16,0.33,0.48,12.2,20.99,0.17,0.51,48.49,56.71,7.51,9.66,-6.92,-5.16,0.2,0.3,99.56,107.31,0,4,,0.28,2,0,109.53,111.92,-2.38,97.08,0.5,0.53,12.3,20.78,0.2,0.56,49.72,59.65,6.48,8.67,-1.34,-0.49,0.4,0.5,107.32,109.58,1,0,0.59,,2,0,118,122,0,0,-5.5,-8.04,-2.56,-0.17,-5.58,-0.2,-4.67,-0.2,-0.05,-0.1,0.21,-0.03,1.08,0,-1
2021-22,2022-01-11,PHX,TOR,0,40,38,111.98,105.03,6.95,99.87,0.77,0.54,12.28,21.77,0.18,0.57,49.94,61.87,8.67,7.37,4.76,6.02,0.6,0.6,112.1,105.0,0,1,,0.76,3,0,111.99,110.35,1.65,96.38,0.54,0.51,11.14,28.01,0.17,0.54,50.55,54.55,9.53,9.79,12.78,4.34,1.0,0.7,108.16,106.65,6,0,0.55,,2,0,99,95,1,0,5.3,-0.01,-5.32,0.23,-8.02,-0.4,1.68,-0.1,0.03,1.14,-6.24,0.01,3.49,1,-6
2021-22,2022-01-12,ATL,MIA,1,40,41,113.69,114.31,-0.61,97.42,0.44,0.53,11.08,23.19,0.19,0.57,51.04,58.19,6.77,8.09,-4.96,-7.0,0.4,0.3,110.82,111.46,0,2,0.47,,3,0,112.89,108.54,4.35,95.66,0.62,0.54,13.26,25.22,0.19,0.57,51.86,65.12,7.23,6.82,6.28,7.29,0.6,0.7,108.42,104.18,2,0,,0.54,4,0,91,115,0,0,-4.96,0.8,5.77,-0.18,-11.24,-0.2,-14.29,-0.4,-0.01,-2.18,-2.03,0.0,1.76,-1,-2
2021-22,2022-01-12,BKN,CHI,0,40,39,111.01,108.65,2.36,99.48,0.64,0.53,12.86,21.67,0.2,0.57,50.22,62.19,7.09,10.04,-4.62,-1.97,0.4,0.4,110.92,108.59,0,1,,0.78,2,0,113.01,108.68,4.32,98.61,0.71,0.54,12.03,20.46,0.19,0.58,49.46,57.42,8.07,8.24,8.56,9.48,0.8,0.9,111.5,107.03,1,0,0.79,,1,0,138,112,1,0,-1.96,-2.0,-0.03,-0.07,-13.18,-0.4,-11.45,-0.5,-0.01,0.83,1.21,0.01,0.87,1,-1
2021-22,2022-01-12,BOS,IND,0,42,42,109.08,107.43,1.64,96.53,0.49,0.51,12.64,23.67,0.2,0.55,50.28,58.11,7.66,11.14,6.0,3.62,0.6,0.5,107.49,105.93,2,0,,0.35,2,0,110.46,110.43,0.03,96.76,0.37,0.52,12.78,24.14,0.18,0.56,51.03,59.42,7.23,10.34,-2.76,-4.92,0.2,0.2,107.85,107.88,0,1,0.55,,2,0,119,100,1,0,1.61,-1.38,-3.0,0.12,8.76,0.4,8.54,0.3,-0.01,-0.14,-0.47,0.02,-0.23,0,2
2021-22,2022-01-12,CHA,PHI,0,42,40,113.24,113.9,-0.65,100.79,0.54,0.54,11.4,22.09,0.17,0.57,47.73,63.2,8.88,10.14,1.04,0.58,0.6,0.6,115.2,115.9,3,0,,0.42,2,0,111.06,109.07,1.99,96.06,0.59,0.53,11.64,19.46,0.21,0.57,48.19,58.02,8.34,11.45,15.4,9.82,1.0,0.8,107.49,105.59,7,0,0.5,,2,0,109,98,1,0,-2.64,2.18,4.83,-0.05,-14.36,-0.4,-9.24,-0.2,0.01,-0.24,2.63,-0.04,4.73,0,-4
2021-22,2022-01-12,CLE,UTA,0,42,42,110.56,105.83,4.72,96.9,0.56,0.54,13.79,23.56,0.18,0.57,51.08,63.6,7.48,8.29,-0.04,0.59,0.6,0.4,107.22,102.51,1,0,,0.57,2,0,117.29,109.0,8.29,98.73,0.68,0.57,13.08,24.45,0.21,0.6,52.76,54.12,7.07,8.84,-3.78,1.09,0.4,0.6,115.71,107.51,0,3,0.67,,2,0,111,91,1,0,-3.57,-6.73,-3.17,-0.12,3.74,0.2,-0.5,-0.2,-0.03,0.71,-0.89,-0.03,-1.83,0,1
2021-22,2022-01-12,DAL,NYK,0,41,42,110.14,107.46,2.68,95.73,0.55,0.52,11.42,21.54,0.18,0.56,49.71,61.21,7.26,7.72,16.08,10.05,1.0,0.7,105.78,103.32,6,0,,0.52,3,0,108.89,109.81,-0.93,95.19,0.49,0.51,12.35,23.56,0.19,0.55,50.22,55.94,7.26,10.29,-2.62,-0.38,0.6,0.6,104.2,105.02,1,0,0.48,,2,0,85,108,0,0,3.61,1.25,-2.35,0.06,18.7,0.4,10.43,0.1,0.01,-0.93,-2.02,-0.01,0.54,1,5
2021-22,2022-01-12,HOU,SAS,0,43,41,106.61,115.47,-8.86,100.68,0.26,0.53,15.09,22.09,0.21,0.56,48.36,59.17,7.33,9.55,-15.2,-14.52,0.2,0.1,107.45,116.38,0,3,,0.18,2,0,109.64,110.15,-0.51,100.09,0.38,0.52,11.42,23.52,0.14,0.54,49.28,64.49,7.85,9.18,-11.78,-2.01,0.2,0.3,110.5,110.9,0,3,0.41,,2,0,128,124,1,0,-8.35,-3.03,5.32,-0.12,-3.42,0.0,-12.51,-0.2,0.01,3.67,-1.43,0.07,0.59,0,0
2021-22,2022-01-12,LAL,SAC,0,42,44,109.0,109.41,-0.41,100.89,0.51,0.53,13.3,21.1,0.18,0.56,48.97,59.19,8.15,10.53,10.76,0.67,0.8,0.5,112.0,112.51,0,1,,0.44,3,0,108.85,113.52,-4.67,99.38,0.37,0.52,12.6,22.88,0.19,0.55,48.89,56.28,7.01,7.94,-8.16,-7.39,0.0,0.3,108.93,113.56,0,5,0.42,,2,0,116,125,0,0,4.26,0.15,-4.11,0.14,18.92,0.8,8.06,0.2,0.01,0.7,-1.78,-0.01,1.51,1,0
2021-22,2022-01-12,ORL,WAS,0,42,42,103.19,112.51,-9.33,98.33,0.17,0.49,13.25,21.04,0.18,0.53,48.58,59.0,6.89,8.93,-5.14,-7.21,0.0,0.1,101.66,110.9,0,9,,0.21,3,0,109.92,112.15,-2.23,97.08,0.51,0.53,12.19,20.71,0.2,0.56,49.74,59.7,6.39,8.74,-0.32,-0.69,0.6,0.5,107.68,109.78,2,0,0.61,,1,0,106,112,0,0,-7.1,-6.73,0.36,-0.34,-4.82,-0.6,-6.52,-0.4,-0.04,1.06,0.33,-0.02,1.25,2,-2
2021-22,2022-01-13,BKN,OKC,1,41,41,111.7,108.74,2.96,99.48,0.65,0.54,12.76,21.68,0.21,0.58,50.31,62.42,7.19,9.98,3.5,1.33,0.6,0.5,111.6,108.68,1,0,0.52,,1,0,101.98,109.77,-7.78,98.14,0.32,0.48,12.01,20.98,0.17,0.51,48.52,56.51,7.45,9.47,-10.98,-6.99,0.0,0.2,100.02,107.68,0,5,,0.26,2,0,109,130,0,0,10.74,9.72,-1.03,0.33,14.48,0.6,8.32,0.3,0.06,0.75,0.7,0.04,1.34,-1,1
2021-22,2022-01-13,DEN,POR,1,40,41,109.05,109.1,-0.05,96.59,0.51,0.53,13.01,20.42,0.16,0.56,49.87,65.16,7.43,7.64,-1.78,-1.14,0.4,0.5,105.56,105.64,0,1,0.56,,2,0,111.3,115.16,-3.87,97.69,0.4,0.53,12.32,22.94,0.2,0.56,50.3,58.38,7.69,9.48,1.14,-6.87,0.6,0.4,108.78,112.5,2,0,,0.13,3,0,140,108,1,0,3.82,-2.25,-6.06,0.11,-2.92,-0.2,5.73,0.1,0.0,0.69,-2.52,-0.04,-1.1,-1,-2
2021-22,2022-01-13,GSW,MIL,0,41,44,110.97,102.49,8.49,98.68,0.75,0.55,14.33,22.98,0.18,0.58,52.28,69.3,9.68,10.11,-1.6,3.0,0.4,0.6,109.75,101.3,0,1,,0.63,2,0,112.2,108.43,3.78,99.22,0.6,0.54,12.51,23.24,0.18,0.57,51.21,56.65,7.71,9.1,-2.9,5.32,0.2,0.6,111.81,108.05,0,2,0.65,,3,0,99,118,0,0,4.71,-1.23,-5.94,0.15,1.3,0.2,-2.32,0.0,0.01,1.82,-0.26,0.0,-0.54,-1,0
2021-22,2022-01-13,LAC,NOP,0,43,42,106.15,106.88,-0.74,98.46,0.5,0.52,13.25,19.36,0.17,0.55,47.59,58.49,7.89,8.12,-6.74,-4.7,0.4,0.4,104.71,105.29,2,0,,0.44,2,0,108.46,113.32,-4.86,97.14,0.37,0.5,13.14,26.1,0.2,0.54,51.97,63.87,7.42,8.01,-4.3,-2.14,0.4,0.5,105.71,110.51,1,0,0.45,,2,0,89,113,0,0,4.12,-2.31,-6.44,0.13,-2.44,0.0,-2.56,-0.1,0.02,0.11,-6.74,-0.03,1.32,0,1
